"cnpj_basico","cnae_principal","cep","bairro","municipio","capital_social"
"18123442","01","88","DUQUE DE CAXIAS","RUA","0.0"
"17565513","01","1470","QUARTA RADIAL","AVENIDA","0.0"
"18123462","01","141","APRAZIVEL","RUA","0.0"
"18123476","63","745","ALCEU SABINO","RUA","0.0"
"18123487","01","1810","BRASIL 20PISO","AVENIDA","0.0"
"18123503","01","716","CANELA","RUA","0.0"
"18123517","63","461","GENERAL SAMPAIO","RUA","0.0"
"18123532","67","51","CARMINE MONETTI","RUA","0.0"
"18123543","01","11","MANOEL P LINS","RUA","0.0"
"18123555","01","340","ANGELO CARNIEL","RUA","0.0"
"18123568","01","2913","JULIO DE CASTILHOS","AVENIDA","0.0"
"26072702","01","105","JUSCELINO KUBITSCHEK","PRACA","0.0"
"18123591","01","726","SAO PEDRO (SAO JUDAS TADEU)","RUA","0.0"
"18123603","00","44","CIRO COSTA","RUA","0.0"
"18123615","00","250","VILLAS LOBOS","RUA","0.0"
"18123627","63","38","MARIA RITA DAS CHAGAS LIMA","RUA","0.0"
"18123639","00","788","FLORIANO PEIXOTO","RUA","0.0"
"18123650","00","476","DONA ESCOLASTICA MELCHERT DA FONSECA","RUA","0.0"
"18123660","01","120","DELFIM MOREIRA","AVENIDA","0.0"
"18105028","00","221","BENEDITO FERREIRA DE OLIVEIRA","RUA","0.0"
"18123683","63","16 A","G QUADRA 32","RUA","0.0"
"18123693","63","26","MANOEL JOSE FERREIRA DE CARVALHO","RUA","0.0"
"18123708","63","651","MIRANDELA","AVENIDA","0.0"
"18123719","01","44","1 de JUNHO","RUA","0.0"
"18123732","63","490","ARRAIAL ZEZE","RUA","0.0"
"18123746","63","40","19","RUA","0.0"
"18123756","01","159","JORNALISTA LENA SANTOS","RUA","0.0"
"18123768","01","546","VOLUNTARIOS DA PATRIA","AVENIDA","0.0"
"08916614","01","742","OS DEZOITO DO FORTE","RUA","0.0"
"18123791","00","448","JAIRO DOMINGUES SIQUEIRA","RUA","0.0"
"18123807","00","70","EUDES CARDOSO","RUA","0.0"
"18123822","63","2245","PEDRO SILVEIRA","RUA","0.0"
"18123833","01","28","VOLTA REDONDA","RUA","0.0"
"18123848","00","1521","CONTABILISTA FERNANDO VITOR DE MELO","AVENIDA","0.0"
"18123861","01","1010","PIRAI","RUA","0.0"
"18123872","01","403","ANA MARIA LACAVA SANVITTO","RUA","0.0"
"18123887","63","207","DONA CELINA CRUZ","RUA","0.0"
"18123903","67","545","BERNARDO FERREIRA DA SILVA","RUA","0.0"
"18123916","00","250","DOS TAMBURIS","RUA","0.0"
"18123930","01","321","BANDEIRANTES","AVENIDA","0.0"
"18123944","63","0","DA CARIOCA","LARGO","0.0"
"18123955","01","1590","DAS MISSOES","RUA","0.0"
"18123966","37","S/N","SAO SEBASTIAO","CHACARA","0.0"
"18123977","67","570","Xavantes","AVENIDA","0.0"
"18123994","63","1420","SANTO AMARO","AVENIDA","0.0"
"12598367","01","2803","JULIO DE CASTILHOS","RUA","0.0"
"18124019","63","96","ANTONIO DOS SANTOS ROCHA","RUA","0.0"
"18124031","01","SN","DA RODOVIARIA","TRAVESSA","0.0"
"18124046","63","23","QUADRA 2 CONJUNTO 6","QUADRA","0.0"
"18124056","01","405","DIVINO PAI ETERNO","AVENIDA","0.0"
"18124067","67","05","CEL PITA DE CASTRO","RUA","0.0"
"20562365","01","24","05 LOTE","RUA","0.0"
"18124093","01","1050","PIRACICABA","RUA","0.0"
"06997144","01","522","ENGENHEIRO JORGE SCHURY","RUA","0.0"
"18124116","67","389","RUA INGLATERRA","RUA DE PEDESTRE","0.0"
"18124130","01","15","Rua Itu","RUA","0.0"
"12947781","00","30","DOS TUPINAMBAS","RUA","0.0"
"18124151","01","55","SHANGAI","RUA","0.0"
"18124163","01","2182","CORONEL MARCOS","AVENIDA","0.0"
"18124174","01","1267","HENRIQUE LAZARINI","RUA","0.0"
"18124185","00","1045","JULIO BRIDI","RUA","0.0"
"18124197","00","123","RIO GRANDE DO SUL","RUA","0.0"
"18124215","63","4","LOUVEIRA","RUA","0.0"
"18124227","00","1373","PROFESSORA JULIA CARNEIRO ROSAS","RUA","0.0"
"18124239","00","68","COMANDANTE ARI PARREIRAS","RUA","0.0"
"18124251","00","36","SAO GERONIMO","RUA","0.0"
"18124266","63","239","02","RUA","0.0"
"18124276","00","441","C (CJ RES MARCOS FREIRE)","RUA","0.0"
"18124286","00","147","CAMPOS SALES","RUA","0.0"
"18124300","00","274","ESTERO BELACO","RUA","0.0"
"18124312","63","166","BOM JESUS DO AMPARO","RUA","0.0"
"14622044","00","350","FRANCISCO MADEIRO DE CARVALHO","RUA","0.0"
"18124335","67","558","FRANCISCO SAMPAIO PEIXOTO","AVENIDA","0.0"
"18124348","01","901","MONSENHOR JOSE TIBURCIO","RUA","0.0"
"18124360","75","648","ELIZA CUSSIOL SCALON","RUA","0.0"
"18124369","00","297","DOUTOR JOSE PEROBA","RUA","0.0"
"18124382","01","1333","DO FORTE","AVENIDA","0.0"
"18124399","01","58","ALTO DA SANTA CRUZ","RUA","0.0"
"18124413","01","103","MARINGA","RUA","0.0"
"14379187","01","660","GUAICUI","RUA","0.0"
"18124436","01","3239","NOVE DE JULHO","AVENIDA","0.0"
"18124451","00","423","POETA LUIZ RAIMUNDO BATISTA DE CARVALHO","RUA","0.0"
"18124467","00","2226","JOAO NEGRAO","RUA","0.0"
"18124477","01","117","SAO JOAO","RUA","0.0"
"18124486","63","158","ANTONIO MARIZ","RUA","0.0"
"18124499","01","443","DOUTOR NILO MILANO","RUA","0.0"
"18124510","00","269","JORGE DANIEL CORDEIRO","RUA","0.0"
"18124521","63","1176","ITINGUCU","RUA","0.0"
"18124532","00","327","MAIA LACERDA","RUA","0.0"
"18124547","01","6","MACATUBA","RUA","0.0"
"18124559","01","sn","Mascarenha de Moraes","RUA","0.0"
"18124571","01","230","RUA ALAOR DE SA ABREU","RUA","0.0"
"18124587","01","35","DOS TRABALHADORES","ALAMEDA","0.0"
"18124599","00","SN","GOVERNADOR PEDRO FREITAS","PRACA","0.0"
"18124611","00","SN","ADONIAS ALVES DA COSTA","AVENIDA","0.0"
"18124626","67","1307","LATERAL DA BR 101 FRANCISCO POSSAMAI","VIA","0.0"
"15458483","01","54","CEL. JOAO MALTA","RUA","0.0"
"11191453","01","32","DOS EXPEDICIONARIOS","PRACA","0.0"
"18124657","67","18","TANCRDO NEVES","AVENIDA","0.0"
"18124672","01","73","24 DE OUTUBRO","RUA","0.0"
"18124682","01","1317","ANTONIO SALES","AVENIDA","0.0"
"18124696","63","19","AMERICO RUFINO CAMPOS","RUA","0.0"
"18124710","00","1220","PRESIDENTE  GETULIO VARGAS","AVENIDA","0.0"
"04449030","00","S/N","QUADRA 482","RUA","0.0"
"17176206","01","335","FARMACEUTICO JOSE ANANIAS","RUA","0.0"
"18124742","67","01","DIRCEU ARCOVERDE I","QUADRA","0.0"
"18124753","01","320","MANDUCA RODRIGUES","RUA","0.0"
"18124766","00","8","TEOTONIO VILELA","RUA","0.0"
"18124779","67","91","DA GALERIA","RUA","0.0"
"18124788","67","37","RUA MANOEL FERNANDES DE CARVALHO","RUA","0.0"
"18124795","63","SN","SAO JOAO BATISTA","PRACA","0.0"
"18124809","67","51","DOS ROMEIROS","ESTRADA","0.0"
"18124820","01","17","SILVO ALMEIDA","RUA","0.0"
"18124835","63","2545","ALBERTINA DE PINA","AVENIDA","0.0"
"18124844","00","142","MAX ALDEMANN","RUA","0.0"
"18124854","00","153","GOVERNADOR AGAMENON MAGALHAES","AVENIDA","0.0"
"18124870","00","475","AMERICO JACOMINO CANHOTO","RUA","0.0"
"18124882","00","0","QUADRA 6","QUADRA","0.0"
"18124894","67","196","108","RUA","0.0"
"18124905","67","1198","CINTRA","RUA","0.0"
"18124918","01","43","OLIVERIO BEIRA FONTOURA","RUA","0.0"
"18124932","00","2452","LAURINDO JANUARIO DA SILVEIRA","RUA","0.0"
"10942723","00","SN","JARDIM GUANABARA","AVENIDA","0.0"
"18124952","00","305","VINTE","RUA","0.0"
"18124969","00","488","CARLOS DIETZSCH","RUA","0.0"
"18124980","63","55","AREIAL DE CIMA","RUA","0.0"
"18124992","01","3590","VICENTE MACHADO","RUA","0.0"
"18125006","01","44","JOSE TEODORO ALVARENGA","RUA","0.0"
"18125019","01","SN","CORUPA","AVENIDA","0.0"
"18125029","00","2323","TAMOYOS","RUA","0.0"
"18125040","63","920","48","RUA","0.0"
"18125056","00","2179","MARIO MENDES","RUA","0.0"
"17002022","01","05","CENTRAL","AVENIDA","0.0"
"09585682","00","SN","SAO JERONIMO","FAZENDA","0.0"
"18125084","00","745","CACILDA BECKER","RUA","0.0"
"18125098","00","849","MANOEL VICENTE DO CARMO","AVENIDA","0.0"
"18125113","67","1402","IZIDIO GALDINO DA SILVA","RUA","0.0"
"15235018","00","2510","OITO A (08-A)","RUA","0.0"
"18125134","01","74","CARLOS THIESEN","RUA","0.0"
"13176121","67","80A","MARTINS LOPES LOBO","RUA","0.0"
"18125162","01","185","ANTARES 115","RUA","0.0"
"18125173","01","119","JERONIMO DE ALBUQUERQUE MARANHAO","AVENIDA","0.0"
"18125185","67","2440","ADHEMAR PEREIRA DE BARROS","AVENIDA","0.0"
"15447666","01","1812","ITALIA","AVENIDA","0.0"
"18125209","01","50","Wilson Belber","RUA","0.0"
"18125221","00","193","JOSE BONIFACIO","RUA","0.0"
"18125235","01","98","DO PIROFONE","RUA","0.0"
"18125248","00","628","LAURO SCHROEDER","RUA","0.0"
"18125259","01","1853","PEDRO QUIRINO DA SILVA","RUA","0.0"
"18125273","00","745","SEVERO GOMES FERREIRA","RUA","0.0"
"18125287","01","5315","OURO PRETO","RUA","0.0"
"18125299","01","11,12","FRANCISCO DE SA","RUA","0.0"
"18125312","00","00","D","AVENIDA","0.0"
"18125325","67","10","MATURI","RUA","0.0"
"18125339","01","814","MENOTTI DEL PICCHIA","RUA","0.0"
"18125350","00","78738","PADRE MANOEL DA NOBREGA","RODOVIA","0.0"
"18125360","67","1453","DOS TRES RIOS","ESTRADA","0.0"
"18125372","63","312","CARLOS BITTENCOURT","LADEIRA","0.0"
"18125384","01","281","CONSELHEIRO OLEGARIO","RUA","0.0"
"18125398","01","316","DR. SILVIO BASTOS TAVARES","AVENIDA","0.0"
"18125410","01","101","27 LOTE 25 SALA","CONJUNTO","0.0"
"21880786","01","40","JOAO FRANCISCO FERREIRA","RUA","0.0"
"18125433","01","12","NOVA","RUA","0.0"
"18125444","75","157","ALCIDES VILAR","RUA","0.0"
"18125458","01","S N","DO FORRO","RUA","0.0"
"13944982","01","48","QUADRA J2","LOTEAMENTO","0.0"
"18125482","01","628","ARAGUARI","RUA","0.0"
"18125496","37","S/N","BELA VISTA","SITIO","0.0"
"18125503","01","06","CONCEICAO POSSIDONIO DO PRADO","RUA","0.0"
"18125515","01","175 A","PARANAIBA","RUA","0.0"
"18125525","01","220","ASCANIO MOREIRA DE CARVALHO","AVENIDA","0.0"
"18125538","67","431","EXCECAO","RUA","0.0"
"18125551","01","01","340043 LOTE43 CASA O1 BANDEIRANTES 1","RUA","0.0"
"12660678","01","3500","DAS CONSTELACOES (JARDIM CINCO ESTRELAS)","AVENIDA","0.0"
"18125577","01","1165","BRIGADEIRO MANOEL RODRIGUES JORDAO","AVENIDA","0.0"
"18125592","01","56","ERNESTO SILVA","RUA","0.0"
"05445030","01","227","UMUARAMA","RUA","0.0"
"09614316","54","1830","FEDERACAO","RUA","0.0"
"18125626","63","10180","SENADOR SALGADO FILHO","AVENIDA","0.0"
"18125639","01","1455","GENERAL DAVID SARNOFF","AVENIDA","0.0"
"18125651","67","67","JOAO DE MONTES","RUA","0.0"
"11121291","63","353","GENIBAU","AVENIDA","0.0"
"18125673","01","8","OITO (CJ ABELARDO CONDURU)","QUADRA","0.0"
"18125689","01","631","AZARIAS LEITE QUADRA","RUA","0.0"
"18125702","67","131","TEOFILO ALVES","RUA","0.0"
"12943972","01","70","rua ana augusta rodrigues","RUA","0.0"
"18125727","00","2904","INDIANA","RUA","0.0"
"18125739","63","3672","ASSIS BRASIL","AVENIDA","0.0"
"18125750","01","45","GERDIAO LOPES RIBEIRO","RUA","0.0"
"18125760","00","223","ESPANHA","RUA","0.0"
"18125771","01","860","Poeta Levino Neto","RUA","0.0"
"18125783","01","61","SOLONOPOLIS","RUA","0.0"
"18125796","00","22","SANTA GEMA GALGANI","RUA","0.0"
"18125811","67","26","DR DANIEL DE CARVALHO","RUA","0.0"
"18125826","67","140","Papa Paulo VI","RUA","0.0"
"18125834","01","601","CARLOS MAGNO","RUA","0.0"
"18125844","75","1004","RUA PAULO FURTADO LUCENA","RUA","0.0"
"05882987","00","2003","DOS GUAJAJARAS","RUA","0.0"
"18125866","67","49","SCRN 702703 BLOCO G","QUADRA","0.0"
"18125878","01","860","CAMPOS DO GANGUNGO","SMTIO","0.0"
"18125889","63","149","BAURU","RUA","0.0"
"18125904","00","SN","DO QUARENTA HORAS","RODOVIA","0.0"
"18125913","63","255","JAIME VIEIRA LIMA","RUA","0.0"
"18125926","01","104","DOM PEDRO","RUA","0.0"
"18125938","00","81","SAO JUDAS","RUA","0.0"
"18125947","01","84","TRES","RUA","0.0"
"18125960","00","1813","C 145","RUA","0.0"
"18125974","63","35","Alvaro Maia","RUA","0.0"
"18125984","00","180","CASA","10A RUA","0.0"
"17515256","63","266","FELICIANO SODRE","AVENIDA","0.0"
"18126008","67","298","ACRE","RUA","0.0"
"18126019","63","0","09","RUA","0.0"
"18126032","00","450","ALVARES DE AZEVEDO","RUA","0.0"
"18126042","67","4","MG 14","RUA","0.0"
"17743093","01","4","Loteamento dos veranistas","RUA","0.0"
"18126064","00","80","CEL. HERCULANO COBRA","RUA","0.0"
"18126076","75","109","FRANCISCO DA SILVA CASEIRO","RUA","0.0"
"18126092","00","S/N","ALAMEDAS DA PRAIA","LOTEAMENTO","0.0"
"18126106","75","617","GOVERNADOR AGAMENON MAGALHAES","RUA","0.0"
"18126119","63","147","PEDRO CIOBAN","RUA","0.0"
"18126135","01","SN","2 (QUADRAS 33 A 37, 39 A 43)","RUA","0.0"
"18126147","01","124","KATIA (V PEDRINHAS)","TRAVESSA","0.0"
"18126160","67","182","PERO DE GOIS","RUA","0.0"
"18126170","63","S N","DOS REMEDIOS","ESTRADA","0.0"
"18126184","00","932","SANTA LUCIA","RUA","0.0"
"18126196","00","S/N","FLORIANOPOLIS","RUA","0.0"
"18126208","63","255","PORFIRIO MAGALHAES NETO","RUA","0.0"
"18126223","01","125","SOARES DE ARAUJO","RUA","0.0"
"18126233","01","105","DA RODOVIARIA","LARGO","0.0"
"18126244","67","266","MINAS GERAIS","RUA","0.0"
"18126258","00","182","MONTE ALEGRE","RUA","0.0"
"18126267","00","219","PRIMAVERA","RUA","0.0"
"18126279","01","636","PARAIBA","RUA","0.0"
"18126290","00","1582","ALEXANDRE DE GUSMAO","RUA","0.0"
"18126305","00","422","SANTA CATARINA","RUA","0.0"
"18126315","01","1287","MARECHAL DEODORO ESQUINA COM RUA VALETIN SUZIN","RUA","0.0"
"18126331","00","4001","DAS SIBIPIRUNAS","AVENIDA","0.0"
"18126346","01","22","RUA DO ROSARIO","RUA","0.0"
"18126354","01","305","SANTA AURELIA","RUA","0.0"
"04593314","01","828","HALFELD","RUA","0.0"
"16700271","63","09","BARAO DO RIO BRANCO","RUA","0.0"
"18126389","00","60","ENGENHEIRO VASCO AZEVEDO FILHO","AVENIDA","0.0"
"18126404","63","14","FRANCISCO STRANIERI","RUA PRINCIPAL","0.0"
"18126418","63","660","VEREADOR JOSE ANGELO BIAGIONI","AVENIDA","0.0"
"18126429","01","05","101","RUA","0.0"
"18126442","01","974","JOAO REFFO","RUA","0.0"
"18126453","01","793","LIONS CLUB","AVENIDA","0.0"
"18126465","00","74","FRANCISCO ANGELO","RUA","0.0"
"18126477","63","31","SEIS","RUA","0.0"
"18126491","01","96","SANTA RITA","RUA","0.0"
"18126501","01","sn","03","RUA","0.0"
"18126512","00","267","AFONSO FURTADO DE MENDONCA","RUA","0.0"
"18126523","63","2592","PIRES DO RIO","AVENIDA","0.0"
"18126537","32","251","REPUBLICA DO LIBANO","AVENIDA","0.0"
"18126548","01","245","NOGUEIRA","RUA","0.0"
"18126560","01","598","PONTA MAR","RUA","0.0"
"18126574","00","318","SAO PAULO","AVENIDA","0.0"
"18126585","00","107","AUTA DE SOUZA","AVENIDA","0.0"
"18126595","00","102","URSULA CATHARINO","TRAVESSA","0.0"
"18126605","00","533","NACOES UNIDAS","RUA","0.0"
"12547137","00","536","DEZESSEIS","RUA","0.0"
"13738192","54","75","DEPUTADO HITLER SANSAO","RUA","0.0"
"18126644","00","100","02","RUA","0.0"
"13646868","00","SN","VINTE E TRES","RUA","0.0"
"18126667","63","267","NOVA BRASILIA","RUA","0.0"
"09431147","63","55","AMBROSIO MACHADO","RUA","0.0"
"18126687","63","21","QUADRA 3 CONJUNTO 4","QUADRA","0.0"
"18126699","01","18","MAGNOLIAS","RUA","0.0"
"18126709","01","1981","WALDEMAR KOST","RUA","0.0"
"18126724","00","6863","BIDU SAIAO","RUA","0.0"
"18126737","01","1981","WALDEMAR KOST","RUA","0.0"
"18126749","01","75","REZENDE","RUA","0.0"
"18126762","01","248","ELISA DASAMBIAGIO","RUA","0.0"
"18126776","01","21","I","RUA","0.0"
"18126785","00","SN","BR 365 KM 140 ANEXO 4","RODOVIA","0.0"
"16417806","01","850","MIGUEL CONEJO","RUA","0.0"
"18126807","67","500","ESTEVAO MONTEIRO","RUA","0.0"
"18126820","01","S/N","TABUA I","FAZENDA","0.0"
"18126832","01","42","RUA ARISTILIANO RAMOS","RUA","0.0"
"18126844","01","25","HELENA MARIA PAIVA","CALCADAO","0.0"
"18126856","01","108 f","JOAQUIM DE ALMEIDA","BECO","0.0"
"18126867","00","357","ARIO BARNABE","AVENIDA","0.0"
"18126880","00","00195","COMANDANTE VERGUEIRO DA CRUZ","RUA","0.0"
"18126891","63","890","EDVALDO BARBOSA DA SILVA","RUA","0.0"
"09126498","01","4894","DA MOOCA","RUA","0.0"
"08371820","00","1748","ENG LUIZ CARLOS BERRINI","AVENIDA","0.0"
"18126922","01","47","MARIA CALAI","RUA","0.0"
"18126933","63","SN","ALBERTO SANTOS DUMONT","RUA","0.0"
"18126944","01","1726","PRESIDENTE JUSCELINO KUBITSCHEK","AVENIDA","0.0"
"14535415","01","130","QUINZE DE NOVEMBRO","RUA","0.0"
"08011970","00","84","ITAETE","RUA","0.0"
"18126983","00","1636","PAULISTA","AVENIDA","0.0"
"18126994","00","4049","NORTE SUL","AVENIDA","0.0"
"18127010","01","9","CAMPO SANTO","RUA","0.0"
"18127023","00","S/N","RURAL - PERIMETRAL NORTE","AREA","0.0"
"18127034","67","375","PARA","RUA","0.0"
"18127046","00","332","RUA JOAO JOSE DE SOUZA","RUA","0.0"
"18127059","01","324","MELVYN JONES","AVENIDA","0.0"
"18127069","00","21","ARISTIDES PORTUGAL","RUA","0.0"
"18127080","01","166","MORAIS MADUREIRA","RUA","0.0"
"18127094","63","1918","DA MOOCA","RUA","0.0"
"07933914","01","SN","NOVA VIDA MOEDA E LOTEAMENTO 04 PIRANHAS","LOTEAMENTO","0.0"
"18127119","00","148","JOAO TEIXEIRA","RUA","0.0"
"18127132","01","134","ROBERTO SILVEIRA","AVENIDA","0.0"
"18127143","00","3","PRIMEIRA","RUA","0.0"
"18127154","01","68","PHILIPE DE VITRY","RUA","0.0"
"18127170","00","084","TEODORO MASCARENHAS","RUA","0.0"
"09384376","01","722","LIMEIRA","AVENIDA","0.0"
"18127195","01","86","TAMUANAS","RUA","0.0"
"18127205","63","1","SAO SEBASTIAO","RUA","0.0"
"18127220","01","1183","Brasil","AVENIDA","0.0"
"18127231","63","156","JOSE CARLOS PEREIRA","RUA","0.0"
"18127245","01","1101","CORONEL JOSE PINTO DOS SANTOS","RUA","0.0"
"18127261","01","514","MARFISA DE BARROS","AVENIDA","0.0"
"18127272","00","599","AMALIA VICENTE ANTONIAZZI","RUA","0.0"
"18127286","00","59","manuel francisco da silva","RUA","0.0"
"18127296","67","175","DOM JOAO NERY","ESTRADA","0.0"
"18127307","01","325","CAETANO DE CAMPOS","RUA","0.0"
"12410042","63","901","JUSCELINO KUBTSCHEK","RODOVIA","0.0"
"18127331","01","51","ANTONIO ALVES DE LIMA","RUA","0.0"
"07796757","01","403","CANCIONEIRO DE EVORA","RUA","0.0"
"18127355","00","SN","PRESIDENTE GETULIO VARGAS","RUA","0.0"
"18127364","67","1085","GOVERNADOR AMARAL PEIXOTO","AVENIDA","0.0"
"18127377","00","S/N","JOSE HUMARCIO CARLOS FERREIRA","AVENIDA","0.0"
"18127391","01","237","PERY RIBAS","AVENIDA","0.0"
"18127404","67","153","DONA DAGMAR","RUA","0.0"
"18127416","00","35","ITAJAI","RUA","0.0"
"18127426","63","560","EMILIO JOST","RUA","0.0"
"18127437","00","312","SARGENTO JOMIR DOS SANTOS","RUA","0.0"
"18127448","67","330","JOSE BATISTA FILHO","RUA","0.0"
"18127462","00","66","DAS MAGNOLIAS","ALAMEDA","0.0"
"18127474","00","50","MARCOLINO SIMOES FERREIRA","RUA","0.0"
"18127482","01","3782","PADRE LOURENCO","AVENIDA","0.0"
"14885813","01","04","MONDUBIM","RUA","0.0"
"18127508","00","SN","CORONEL CORREIA","RUA","0.0"
"18127521","00","744","TANCREDO NEVES","AVENIDA","0.0"
"18127533","01","604","DIVINOPOLIS","RUA","0.0"
"18127543","00","564","CENTRO COMERCIAL PAGUE MENOS","RUA","0.0"
"02761269","00","121","LAJEADO","RUA","0.0"
"18127567","00","00001","EMBAIXADOR ABELARDO BUENO","AVENIDA","0.0"
"18127580","01","1967","HENRIQUE DIAS","RUA","0.0"
"18127593","67","96","JOSE BENTO","RUA","0.0"
"18127607","01","204","ASSIS BRASIL","AVENIDA","0.0"
"18127619","63","290","URUGUAI","RUA","0.0"
"16992631","63","1070","LAURO SODRE","TRAVESSA","0.0"
"18127644","67","71","AURORA FERNANDES ZANUTTO","AVENIDA","0.0"
"18127657","63","S/N","BR 364 KM 22 - LINHA 22","RODOVIA","0.0"
"18127669","01","592","AUGUSTO CAPRARA","RUA","0.0"
"18127681","00","SN","SITIO SANTOS","ESTRADA","0.0"
"18127689","00","S/N","GALES","SITIO","0.0"
"18127701","00","80","MANOEL INACIO DO NASCIMENTO","SERVIDAO","0.0"
"18127715","01","362","GUAIRACA","RUA","0.0"
"13261446","63","124","JOANA ANGELICA","AVENIDA","0.0"
"18127739","01","911","SAO CARLOS","AVENIDA","0.0"
"18127752","01","20","ANTONIO GOMES","RUA","0.0"
"18127766","01","379","GENERAL JARDIM","RUA","0.0"
"18127777","00","141","MINAS GERAIS","AVENIDA","0.0"
"18127788","67","10","DAS MARGARIDAS","RUA","0.0"
"18127799","00","01","JOAQUIM NELSON","AVENIDA","0.0"
"18127815","00","69","RIO DE JANEIRO","RUA","0.0"
"18127827","01","737","DONATO DA FONSECA","RUA","0.0"
"11522719","01","111","FAUSTINO TEIXEIRA","RUA","0.0"
"13501610","01","340","SAO JOSE","RUA","0.0"
"18127862","01","278","CELESTINO DOS SANTOS","RUA","0.0"
"18127872","00","534","brigadeiro jordao","RUA","0.0"
"18127885","01","125","SETE DE SETEMBRO","RUA","0.0"
"18127899","63","SN","BOA VISTA","SMTIO","0.0"
"18127913","01","648","RIO BAHIA","AVENIDA","0.0"
"80910458","00","40","NASTURCIO","RUA","0.0"
"18127937","67","29B","ANTONIO ALEXANDRE DE ARAUJO","RUA","0.0"
"17663448","63","628","MANOEL VIRGILIO DO NASCIMENTO","RUA","0.0"
"18127957","63","37","LY ARAUJO SILVA","RUA","0.0"
"08971915","63","149","PEREGRINO DE CARVALHO","RUA","0.0"
"18127981","00","563","LIVIO BARRETO","RUA","0.0"
"18127991","63","180","ITARARE (VILA APARECIDA)","RUA","0.0"
"18128005","67","862L02","OSCAR CLARK","RUA","0.0"
"18128018","01","S/N","DOS PINHEIROS","RUA","0.0"
"11446392","01","125","AIARA","RUA","0.0"
"18128038","01","496","SOMOS TODOS IGUAIS","TRAVESSA","0.0"
"18128049","67","04","BUZIOS (CJ TAPAJOS)","RUA","0.0"
"18128062","01","106","CENTENARIO","AVENIDA","0.0"
"18128073","63","164","MIL NOVECENTOS E QUARENTA E UM (LOT VITORIA CONQUI","RUA","0.0"
"18128091","63","2834","DOM HELDER CAMARA","AVENIDA","0.0"
"18128104","01","103","MANOEL MEDEIROS","AVENIDA","0.0"
"18128117","67","28","ROSA SILVESTRE","RUA","0.0"
"18128128","63","722","HENRIQUE SCHAUMANN","RUA","0.0"
"18128142","00","145","SAO PAULO","RUA","0.0"
"18128153","00","16","ALZIRA VENTURA VIEIRA","SERVIDAO","0.0"
"18128169","01","634","GASTAO VIDIGAL","RUA","0.0"
"18128180","00","45","OURO VERDE","RUA","0.0"
"14345690","63","142","POLITEAMA DE CIMA","RUA","0.0"
"18128201","01","450","MARIALVA","RUA","0.0"
"18128210","63","721","JOSE DA COSTA FILHO","AVENIDA","0.0"
"17645906","01","36","DAMIAO MARTINS","RUA","0.0"
"18128237","63","743","SANTO ANTONIO","RUA","0.0"
"18128247","67","157","SERRA VERDE","RUA","0.0"
"18128260","00","727","JOAO CAMILO DE CAMARGO","RUA","0.0"
"18128274","01","46","PRINCESA ISABEL","RUA","0.0"
"18128288","67","34","BRASIL","RUA","0.0"
"18128296","00","1561","JK","AVENIDA","0.0"
"18128310","67","705","PAULISTA","AVENIDA","0.0"
"18128321","67","700","RIO DE JANEIRO","RUA","0.0"
"18128336","01","SN","BREJO DO PINTO II","AVENIDA","0.0"
"18128353","01","120","I (CJ VILA VELHA II)","RUA","0.0"
